image_id,source_url,download_url,license,author,country,region,city,capture_context,damage_labels,split,license_ok,privacy_checked,notes
mapillary_474535307134136,https://www.mapillary.com/app/?pKey=474535307134136,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-ELg4hdgB5Fuqlxg0BELSkF6qhLPzUCN66iXSwTe7RSY2VquypzsceQsHJQQ4AhO5Nxa6WdUtjXKRjbHuvxD5AYfxr35lzkKo-bFIHlzrdfqzHAvs33F5zYdpFdR_lBdiCMTN1J-LJCEtnO3uYEqg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=VlbCq9T2UZ8CIurZxt5nQQ&_nc_oc=Adp0wr2yHefIYrthH91XqF5Q_MvrIn9pzIDN6DcvHEg7rVRqKyIz_M8w16Acu7boN8Y&ccb=10-5&oh=00_Af7d4jxfdmXtQc-QJkmcCButct5cMlEqR-DRtbC59i77lQ&oe=6A283EE0&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.189328,49.706313",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_525867808572419,https://www.mapillary.com/app/?pKey=525867808572419,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9ghpgIUZZsHOKTeOWbCnCkRE_CV0C2ra5tFGL717OhWmg8hMNZ9Jb1lbrWjAkfpfqsYaHQd_xE7FIAoJu5S7ybOWAN_-I0Mpbm0zmKpHKjGMuwwlLlyiKeeaUVcWfiyN1nMcpsY6N8x1c4WjcrTQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=VlbCq9T2UZ8CIurZxt5nQQ&_nc_oc=Adp5DyCUNMxYL55zkmJLPem_dW7vPul5_BzZ7bwzOdwFMY4o6sJLmtf5WhVt-2Dko9A&ccb=10-5&oh=00_Af5EyqtiPD8B-zJGrW2WhP_PLuQqTxm1NOJtSK4dX02vcw&oe=6A284F9F&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.189433,49.706001",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_531323624695374,https://www.mapillary.com/app/?pKey=531323624695374,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9Q5S3UVYp4oQkj11DDwgQdmwzKJnHSwFdrJO4S-llCwXedKsILDPWpSXm4dAgQeUT0yPoqo87wK8EBJYkeZgR6Ec-Nu1X3q7Ru7rvVvOfciSpPcMyTofeohhqLkcYznDRGQrNUOG6QY56lRGgZ6m8?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdpSlcGO1If9MdtTL7TIYf56wfPaYA4GQIDoDvNAuc1UcnDopaoRM7MsFxD50NXWZuY&ccb=10-5&oh=00_Af4VBERAYajJy02ieHVmM2XEH_rejh5-ysiDlSvvdSViMg&oe=6A2835FE&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.226153,49.707826",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_299419598519539,https://www.mapillary.com/app/?pKey=299419598519539,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_MAHIDtwMieckE9YhgTOT7tAlGAbwXLn3gWB2y_RKO_VeQyjD7Tb5Ey_P-YdFs9kiLnG09lnSEffo-gDGs3Un2waDRRRsEbeR44fQ_lZC4y-_3xK3wecbGyPRt2NkaKUyf0zXfoeuKKj9LrgO21w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdpxnLAyYQwwYFLdA4qfXCvkBaLL5XO-7cCrpjYe-joWdFA2bxNYhVHm_t7nnD2xPJM&ccb=10-5&oh=00_Af6oycuINwDR-SJFMH7j1nSBRWjj007BVbQISgtRfwAhZA&oe=6A284233&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.227325,49.709422",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1047680028973330,https://www.mapillary.com/app/?pKey=1047680028973330,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_SMAHMPG-V8sqE75TPvNW_rF_ilcDgkleQH7NLmY_DVzk6lB0S0QWJsI-EYzY-uTbQEYBHcvW3_XVDoK1AKdTLoUnzsWtSPuzRRXd3yRSEaBEBBgGzvy-xi25LHkM4VjEzHt6OkzfYAWIXLViV_Q?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=Adq_y-n0aSnnBbsaT1LnKdTm9ghHPpKdHdLFcmpldPb-4Pd9YKOOas11RtnCwCjJaqw&ccb=10-5&oh=00_Af5JMIZdbDIcvSDrAstwp4qFKpxg-nIofbpBOJLKypt81w&oe=6A2846DA&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.226626,49.708447",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_2936594756587887,https://www.mapillary.com/app/?pKey=2936594756587887,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-gy1UPObV5NpAxAzF7DYRsfB8GNxztew5jO8kg_oh0Ab-xyRPHA03K4niGrUJyPgmAdRi7r5Iwky0oSzCOyyIY3gMvzLWMlTbFGlMivnfDe-8_vWhvCwv5-3Dqs439DcSS1saxepWz7KLAr6opfOo?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdohYTO6YFHtUPuuZ9SxJPHdY-omtgoVh7yAdJfAeByqWejdikDsXcWMK3GE9R7a16I&ccb=10-5&oh=00_Af4kfPRnpRbDUZo9rPgxHXnyNOb89PxcujXQ5k0B5cef-w&oe=6A282187&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.229678,49.712553",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_159512326107321,https://www.mapillary.com/app/?pKey=159512326107321,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-np_fNj0DgfUwPAxeszd0AFvVxXQghph7JiPFex0nfL_b_inw90iIOwcFfRlcFxb4r5PdSy_N5TcYE5-98iza9f07cV6XEoWO0ol5_ApZ2fkPTAzHPbsy6t6KYKKUF6i1ccC407Eu3eGZ8T4qkfek?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdrRwpb_qCWf6JbWFlunWcpIlqxKZP7wExAkS6YMVb2ZG-wrgOBJd9rXfQ2Q2Bpcb3U&ccb=10-5&oh=00_Af4X32z-wr1k7f-lLqCItbw85e5DOYh1SPwD2SFaKFUlEw&oe=6A2842D1&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.227181,49.709217",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_388230032343941,https://www.mapillary.com/app/?pKey=388230032343941,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8XtIq3wsh8iciT9tYvWsa8IerzFRxyQ3rfQLNUMxJGHsQtyB3Ok6sA8JQLyK9NZ1US2RE3yPqi5JM2tAEI9Mbenr4HRXl0eZzaWxCCyMgtoukU1ihLjoQ66jEd4btXRp82VkeeRrVh5i9pXPDDZg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdpOXfTmTJfcY3uPmL8wsXrE3GshDiDU1Cb_tVUmfVmPUurOlLVy2WphogrZXiOc6yk&ccb=10-5&oh=00_Af73Er7CvfXmlk9PBR3_7n5iqj35eaqyy5DznL85WINmYA&oe=6A283F09&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.225863,49.707425",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_630027638397693,https://www.mapillary.com/app/?pKey=630027638397693,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9jujSiX4xKv-idmVbavNAGlSvSQkAVUzXu9RpwJ6xidmqXq7LP6xU4zaB3oMvmm2VhH0eNbP-tVasn2mEqirNkXElUgvkjfU280anKwNkD59PxjJM6s3VZOW38im_g4sSlBVQvPfKBojbjfTUhaQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=Adp78NKQDFyxvITX0fufgaIAZijJmMiFonE5FfHaMIcTX9DHtkb8C1nm05Bk9reWObM&ccb=10-5&oh=00_Af6yZYbYd94AxpMWg4c9QWtDYDyDWV9hW4-LuD2-cD0zYA&oe=6A2845BC&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.230621,49.713647",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_463182474761652,https://www.mapillary.com/app/?pKey=463182474761652,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9LYBjJxLuTZ8fhBbpnXaR9Bs6G0eFyOuBrHCqFmFsSTY4NZu6K24sUyksfUNRayWOfNlhnPHrDBi2riMYpZPRGy53ES0IKgpffDWitORHhcZAWroK2UcIVHvA7rHfARbQ59oDWhesbDNDeDqiqk1U?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=Adr8a8CEySS33EhLQPmWudqgFHb0wW1CcyzTMAwndzWyXTaUXKn0VNqPDmJZ02Sh9n0&ccb=10-5&oh=00_Af6YdMpFKrNBQlQrSu-aHUBZ217ieZ2sh8gf0Z8lRSlKdg&oe=6A282FCB&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.226303,49.708025",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_303442678164234,https://www.mapillary.com/app/?pKey=303442678164234,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9tC_bs644oeitV0u38QP0uD3KOgIQwkIDmefCoIH0qX4LBvaIcgDVsmGCuskPvP0AsJ5eR5djORsYjExcOC6groTJeYudVOW2DoNKCzm-GpkVb3os0aRVHL2IhW5efCRX0UtVolgGLuhrmyl_YYQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdoBSchffAZ9UKRFtNCTtbnJJ1rHpMuLPNV3ger_ABXgV30fkA-viVV05_NyhbfhwHk&ccb=10-5&oh=00_Af4ylxJdebn821o4eAJNqQsbMotnoseqLYvbKbSWnTKyxw&oe=6A28433C&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.227584,49.709782",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_277500637426868,https://www.mapillary.com/app/?pKey=277500637426868,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9XMLpasim7p7NXAp12B3Bw-hshe_ABft77IEDYGqjlxHO55sRC6qOrbR0sS2yFzaMVAfohyeR82sk67K7cYaK2Y69Bs_yHjRWcTqeLNjk86-_L7r_o82AWiPZWh2cj5pQI7aiDTliHaNkHGK7__3o?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdofL1NwNUELPsgHDRkvVP7kTs0X_GgdpQ0bR5-WuULJQVmN0NSfxAK6lsAOVdySd48&ccb=10-5&oh=00_Af41OxiIfmn8yiLf3s8hzMmVAd0L_lIBCB-3f84DSRUhkA&oe=6A2823C2&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.229000,49.711559",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_495873974953277,https://www.mapillary.com/app/?pKey=495873974953277,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8JnEfP2X7Yqgljo8z1i3NAlTB2cR7LmIcnkUwB2uOghMSgFPVU52bmGTpMlL1-FNgj23-3fdvtbJ_8r35oHuywBlbnGAPS57rXuhrmHXTPPhQ4qJkqa2tE38YSC2zOcW7rbdq5PBZgDeV38UFW8w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdpU8xvEkihUq_kFE09yrqjYI-irUgLyQHT3-P85t2ptOUPqbGCtRD1ipv6MN2Y4GRE&ccb=10-5&oh=00_Af606pgTezNgTNcTYTXHnpiEc7EcRZU5El9yy2OMyiLuOg&oe=6A282CB5&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.226884,49.708811",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_279345973873841,https://www.mapillary.com/app/?pKey=279345973873841,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8H8fy74bgFuiyJBDNT8vH6nR7NWrYHo3EOYQcEG-rtrHSYRUwi-eIKhOuzcrnE8rcF1QE60pvp_PoxJ-qUXU6FCvBdyV22bmkt61q0mbkjZblcEUlAVeUNXGvkgxxyBTHAlSCrzMNZmsV329cDnA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdreGxh1tsnpWhEEkmsKomBNi84UTV7H-4NdtD7EGZzNdCF1dlSmgSiY72qwmrjRdPQ&ccb=10-5&oh=00_Af4PRVF5IoKJInv1l_eIiFAK4wWalvAjYDe2mLciFOvuaA&oe=6A2818F5&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.243241,49.728731",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_383701176208654,https://www.mapillary.com/app/?pKey=383701176208654,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8RfYg1Cdi4n8EJOrhbPa4ZueCUXple39llK6_PbbT8WkfyTeX4J3n8sIPNeq2CDp26diCHfznXjcRoBPwNucLn4BDFDrfpz1j-bNsTKGZ2C2XQI4L876cOBScmVAFzQe3V65urBnSun9in5L-D-A?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=CQPfRNKcFzu4y-mBj4WZrg&_nc_oc=AdrpjdYVyDY7H8q7MBpw_AxTUyWBjdoN6suhTOg8lvDb36Z44xYy1XcAMHe9-WT2zEY&ccb=10-5&oh=00_Af5JYG33E78ujtIo_sMB689-D5kVUAyEpsNkmNFkdew4lQ&oe=6A2832C6&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2020-07-30;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.226440,49.708227",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_501816191015786,https://www.mapillary.com/app/?pKey=501816191015786,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-NZ1CAqYfZ_htscqOJBEtyXw_sG7s9Rh3pa_sfA4eVHhh6OvLXnLoNHRwM04CfDnuj0iP1Ciysg0gSnTa7ZaMTANcOLnnyTPnYCnX3F0cp7TF0bvLvKTB1djqwXQzK38Qb-jiiTYfWky4S7HqaGg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=aroUHcHP4u427bu7TBYs4w&_nc_oc=AdqJJyiSiapiaALBaUaxXfVswX4m_mDFUS06ab_PbjJ7JUTpKQl6mFJP9xshIFUA5Kk&ccb=10-5&oh=00_Af6rTsP9SUF5wclEMVBOdWYIMKl8I8GJQWIVbMy6VZ8f-g&oe=6A282F76&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.167615,49.748992",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_979178586241383,https://www.mapillary.com/app/?pKey=979178586241383,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8FGTtsStSqZGp8NAiLmDdegUamEci4XA79IYfFUSjy6N_JzYGttBVWORmICi6M02dvEoTs9Xpbyz-wgnt_AgIteaTk3Z0x7I-aYgrSa4xdhPaeKNfDERY9lVenHLOuE7w1UCXgKXmbtkojtw4d1A?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=aroUHcHP4u427bu7TBYs4w&_nc_oc=AdqtQoH_iptBx2tp0XkkhKtjuXkDKAnGJMO28KZFpmlacoMp2jaHyQ5HkLlFWG2rnQ4&ccb=10-5&oh=00_Af6JrZkUPYu-AEmBHEct62RUqOvOIacH4ypqaNu7imfx1g&oe=6A2829C2&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,karaganda,"mapillary;city:karaganda;captured_at:2019-10-06;is_pano:false;bbox:73.000000,49.700000,73.300000,49.940000;lonlat:73.166570,49.751022",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1892766204207343,https://www.mapillary.com/app/?pKey=1892766204207343,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8MC4PKEywlqnifmtsFQmyvJVL77Pnpa7ZDYHT75xnk9xZS6OQ1kSIzZeD4ijJ2utjunl4AIUwK-20gqiWMy0ZrC-3ntdmAShcrS9QF7Ke2PJ8EnTA1w5oqe_Me1hYUVdjp2toL0-RMylfyqq0tj3k?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=WkN-EVbIixUW4TUPxKAg4Q&_nc_oc=Adp2iI8wuJrJKlxuM3h1VJP5FAF8txjuN78t-NLFQUP1I9AnGd6SfF4JwCCl-C52Jgo&ccb=10-5&oh=00_Af4L8lPmQl0j0E-Yc20FSkXW43ZUpGrWz_IGBTlAflkNoQ&oe=6A282D60&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,aktobe,"mapillary;city:aktobe;captured_at:2019-08-25;is_pano:false;bbox:57.020000,50.180000,57.360000,50.380000;lonlat:57.229226,50.197459",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_3915798561849853,https://www.mapillary.com/app/?pKey=3915798561849853,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9nr3I75ffLwQIA9WTmwLoYc8BZ0YyChJoPoGvJoAS6JPmg86pj1NcgobziIVkuGrIuuJtoDcggN2vO35JudlVOfwhvsDlTBz5osuz8tuIxufXhNEz_-xMoQgJzc_P167l3c7AmXMs1Hd9DTb7TVw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=WkN-EVbIixUW4TUPxKAg4Q&_nc_oc=AdpWBcr5L7ZOCcoidJLR7y9rhOx6ytNNRZqbIua9ixFVgTzVsWglOHnXZ8-WTDbGCf0&ccb=10-5&oh=00_Af7mKDdoAmHNVDcxHerGwP1OF3XhXD-dk3A_xZNmpJefHQ&oe=6A2831C1&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,aktobe,"mapillary;city:aktobe;captured_at:2019-08-25;is_pano:false;bbox:57.020000,50.180000,57.360000,50.380000;lonlat:57.230120,50.196433",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_467236901035574,https://www.mapillary.com/app/?pKey=467236901035574,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An__kxfOgHJQlKQn5VVFduAOxHBqpMHFYBEQ3Jq5MZ0KWDIss_-vvZ7jhBQ7ysZYSD87mmvlrAQ1RI-tqmoZOTV4JXuh2jkziKyBZ841GFoFIPhPakb8IAaaB-330QcMU4bD-7Y8mO1rHIcXwWniyw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=WkN-EVbIixUW4TUPxKAg4Q&_nc_oc=AdqxZptw36Ij7g-akbgTCoCFagV0GKeVRB72Qd2WoDJP8JbXQZrE17lnf4FF11mS2iY&ccb=10-5&oh=00_Af4zntRgtzQ6B4-0_JdSRVXnC5J9U7w7hxHt0hCLK-J2dQ&oe=6A283291&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,aktobe,"mapillary;city:aktobe;captured_at:2019-08-25;is_pano:false;bbox:57.020000,50.180000,57.360000,50.380000;lonlat:57.229660,50.196937",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_907744939798104,https://www.mapillary.com/app/?pKey=907744939798104,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-TZ-nHOplZ0iwGmnqA1AVlKR3eb6WrB-5rkZHyZB77n32MVVlfj9SxGxAc6_SjmRB0f3M4HGIyDT2OooyVdfPuCUM_Z3URoFf0VxpfFWRnuVeqJApRXYFb_7kDWlhN_akzzfxe5PWRKthHXr30C5Y?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=WkN-EVbIixUW4TUPxKAg4Q&_nc_oc=AdpQm5gG57LwHQMiksv0NC66F94kUrgRf03ftDD2WeHO_viAyKrvmfLrhz8CVIK6sMo&ccb=10-5&oh=00_Af6AICJX6aPMvFb7jEhoEMy6N921rIzf000IF8ik6vpdsg&oe=6A283988&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,aktobe,"mapillary;city:aktobe;captured_at:2019-04-01;is_pano:false;bbox:57.020000,50.180000,57.360000,50.380000;lonlat:57.230036,50.196526",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_3009613822594028,https://www.mapillary.com/app/?pKey=3009613822594028,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9X0gPeE3qpPd0PJqLMO5HgyrNP6W5NHr_tbidwGO3tZiDDbpnvmB11uJxzvRHb2l78lKx2BP7EARhIWxJLT1FIS7i538ygVFM8xQ3jLT7gndup39Osbx0WMsYbU3oi_HK1TgtUrATPj3pWlFrBUg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=WkN-EVbIixUW4TUPxKAg4Q&_nc_oc=AdqBTHK94tQy-NDD3RYt8ZMkMGUWOwEmMmYwZN7aA5M8cIwJgezbvWGFrdSYLehmSyU&ccb=10-5&oh=00_Af5UbIhpp9exnO2n-BzWXbIa84zFPM4UcZeyG-D-0fkryQ&oe=6A2831F8&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,aktobe,"mapillary;city:aktobe;captured_at:2019-08-25;is_pano:false;bbox:57.020000,50.180000,57.360000,50.380000;lonlat:57.225563,50.201364",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_3966916580042755,https://www.mapillary.com/app/?pKey=3966916580042755,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-3KEHlxubjy6CCi0VR0y37DLtbPTFMFJGQKs6Z5mSgDrkYiZ2h6QBRWTkvSjBRLvJ4iGe5sxyK7RpFzCAmQTas6PrL-vkaPHK0CFJdiw2ec1O2Q9xDY8gWWOQrQPsD6Z2Fnbu271ZvFCsPLltDTQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=WkN-EVbIixUW4TUPxKAg4Q&_nc_oc=AdrLPbNdQ-rVofLzF6eromanie0o97ZZCVFddH261ZA9PsDlB7eZwmnXcMVm_1AtB4A&ccb=10-5&oh=00_Af5jc0DSDCUehU0tl43QWXNeA_fA1IYDdRqHIx_GH8uedQ&oe=6A282937&_nc_sid=201bca,CC-BY-SA-4.0,vik1607 (Mapillary user 111082464456749),Kazakhstan,,aktobe,"mapillary;city:aktobe;captured_at:2019-08-25;is_pano:false;bbox:57.020000,50.180000,57.360000,50.380000;lonlat:57.227951,50.199103",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
